user_id,total_debt,avg_monthly_spending,total_balance,income,age,gender,credit_score,dependents,loan_amount
1152,46570.14,3185.68,112000.81,109212.5,77,Male,770,0,160593.33
1153,46749.79,1141.97,22675.72,94067.75,65,Male,696,1,91987.08
1154,16365.96,2394.71,57432.66,93019.51,33,Male,726,5,124680.77
1155,11365.05,1818.92,15320.53,41202.08,52,Non-Binary,747,4,50924.14
1156,3174.73,2053.43,3577.99,27637.3,68,Female,819,3,48476.15
1157,2109.0,1817.44,28878.8,20104.87,22,Female,635,1,29595.2
1158,45027.48,2031.18,7823.19,96836.21,41,Non-Binary,670,2,83648.3
1159,25541.87,1492.33,65427.02,87856.32,74,Female,602,4,71854.56
1160,15725.61,2126.75,40622.71,39263.12,24,Male,644,1,39749.11
1161,4135.5,1088.42,62777.14,37729.45,79,Female,546,0,45077.12
1162,36560.23,1250.99,74223.63,93657.77,30,Male,517,2,54066.55
1163,5590.47,2082.63,101115.65,85549.29,53,Female,649,3,106548.85
1164,7659.86,2288.24,0.0,112934.98,35,Female,812,5,205803.42
1165,25193.01,1755.12,38061.39,79095.16,27,Female,549,0,73209.35
1166,2499.03,1292.66,79712.88,77480.84,51,Non-Binary,721,5,120529.9
1167,31336.38,654.92,19966.38,65143.94,71,Male,442,2,20948.69
1168,6160.98,1312.42,141801.13,76444.51,64,Non-Binary,533,3,62526.86
1169,37435.49,2153.44,75062.82,85654.05,57,Male,613,5,57626.09
1170,1132.34,1380.05,0.0,69022.83,36,Female,494,0,71840.5
1171,33769.88,2379.29,80908.41,76469.75,72,Non-Binary,709,4,66682.36
1172,1495.24,1852.25,38488.91,73387.48,34,Male,622,5,88388.27
1173,14620.96,2013.74,136027.52,110394.81,21,Male,620,1,150452.22
1174,28257.7,1819.87,49965.05,97067.54,65,Female,642,3,89853.52
1175,1629.57,1561.48,120607.15,98313.81,79,Male,638,0,178250.61
1176,56877.04,2525.2,0.0,129783.27,28,Female,681,3,106059.32
1177,31549.46,1431.29,24175.77,88651.57,52,Male,743,1,124182.29
1178,11502.58,1518.23,24085.29,35386.47,58,Non-Binary,607,4,27996.64
1179,29689.98,2191.98,91713.02,77464.39,67,Non-Binary,715,2,86515.81
1180,6079.27,2566.92,30509.44,74788.42,70,Non-Binary,563,1,88709.86
1181,14435.09,1172.21,93185.03,66968.0,21,Non-Binary,750,1,116050.45
1182,4159.49,2056.43,0.0,99024.43,30,Non-Binary,619,5,115545.55
1183,15066.87,2061.2,44905.73,52611.96,50,Male,748,5,64223.07
1184,432.54,2083.36,74911.13,44749.4,23,Male,769,2,90696.49
1185,7112.0,2339.27,71673.49,79247.32,34,Non-Binary,426,4,34703.69
1186,14667.07,1432.71,53169.01,117612.58,42,Male,680,1,192040.4
1187,1419.19,1965.35,0.0,83282.51,31,Non-Binary,510,4,65639.51
1188,23148.17,1923.86,138352.5,83248.66,36,Female,485,0,60647.14
1189,13705.88,2235.2,46685.31,43315.89,51,Non-Binary,651,4,39683.22
1190,12787.74,1880.52,0.0,90488.65,41,Male,552,3,74762.54
1191,29979.76,2136.3,45913.1,83820.99,74,Female,709,2,96092.55
1192,11747.0,2011.65,50395.69,45592.72,28,Male,652,0,64984.28
1193,8355.17,1238.9,57507.6,54058.52,59,Male,600,0,74787.55
1194,6375.99,1458.73,43982.96,72380.69,27,Female,747,0,160931.67
1195,1634.21,2402.31,19887.73,58275.73,47,Non-Binary,690,0,120492.02
1196,54597.18,1535.04,80171.89,115915.07,29,Male,850,0,183955.08
1197,10131.58,2849.92,30443.53,73538.91,31,Non-Binary,695,0,136614.27
1198,18209.46,2275.6,72430.43,76825.4,70,Female,668,0,117658.65
1199,23947.33,2279.87,57248.91,96335.51,23,Male,676,0,148462.09
1200,23149.15,1476.13,33045.67,98793.39,37,Non-Binary,785,4,140079.81
1201,12187.58,2350.34,37999.98,61295.82,30,Female,842,4,101627.68
1202,11818.44,2020.02,35537.2,57243.76,37,Non-Binary,474,1,38801.66
1203,6382.59,821.65,65634.28,44162.82,50,Male,671,2,61162.99
1204,28865.51,2280.77,49365.91,86004.7,28,Non-Binary,520,0,68567.43
1205,31843.53,2653.05,88466.96,75981.69,64,Non-Binary,770,4,79208.69
1206,22153.45,2832.5,94560.22,107263.7,68,Non-Binary,687,2,143728.35
1207,38903.74,1782.4,82070.85,85533.54,21,Female,553,1,57914.78
1208,10806.75,1229.3,43468.49,62226.18,77,Female,774,2,106354.44
1209,19890.14,2149.44,80541.02,77739.63,77,Non-Binary,783,1,137167.01
1210,11127.35,1738.88,32523.06,43250.53,71,Non-Binary,658,2,50182.65
1211,24696.63,1581.8,25611.19,80272.27,51,Female,424,3,26312.69
1212,15978.05,2727.06,17333.87,55451.28,39,Male,608,2,53052.41
1213,29547.83,1892.3,137356.69,93331.93,56,Female,794,1,154683.01
1214,17189.21,2556.92,30569.07,42708.53,18,Male,763,0,64448.9
1215,39025.68,2956.93,72349.79,84631.15,57,Male,753,4,78881.68
1216,30696.12,1119.34,0.0,77225.8,69,Non-Binary,710,4,72840.72
1217,33416.04,1859.06,112323.12,134059.1,77,Non-Binary,635,0,183902.77
1218,34693.61,1384.09,6398.1,77205.81,51,Male,754,2,84221.42
1219,24743.92,1896.12,5542.63,65297.44,21,Male,554,2,44948.47
1220,19515.14,2957.55,67449.61,76132.0,19,Female,731,5,93171.19
1221,583.97,2433.01,35576.59,51451.46,18,Male,641,0,94613.55
1222,10903.54,1146.28,31392.02,65415.48,43,Non-Binary,774,3,98657.0
1223,7788.52,500.0,0.0,57049.6,47,Non-Binary,805,5,94984.58
1224,28968.38,3423.3,26519.16,77166.4,44,Female,702,1,95117.34
1225,7310.27,1754.48,77373.1,61865.84,44,Non-Binary,754,4,94569.81
1226,17983.54,978.17,81828.57,76275.5,26,Non-Binary,624,0,103018.21
1227,2980.28,1660.58,65322.71,78207.92,30,Female,652,4,101106.0
1228,13671.29,2028.52,12175.41,78284.33,76,Female,702,3,99175.41
1229,32611.56,2581.0,46923.45,71478.59,45,Non-Binary,651,0,74413.57
1230,7420.6,2055.07,131895.9,79958.3,79,Non-Binary,538,5,65917.07
1231,15221.67,1548.98,84649.18,80480.7,26,Non-Binary,585,5,71013.9
1232,3423.79,1996.75,35598.2,45528.98,51,Female,747,3,71862.2
1233,22560.54,2562.38,0.0,69394.22,41,Non-Binary,501,0,51347.1
1234,29490.77,2205.26,67108.58,88836.12,36,Non-Binary,601,1,87691.34
1235,13406.83,1654.08,76647.35,80383.17,62,Female,553,2,73942.06
1236,40476.24,989.16,58113.74,95677.1,65,Non-Binary,709,4,86204.33
1237,1112.16,2448.76,181568.01,147847.79,55,Non-Binary,663,4,203375.59
1238,7482.96,2080.76,42762.9,94214.44,38,Non-Binary,586,1,121771.11
1239,37690.32,2014.11,95817.78,92852.82,57,Male,642,4,72032.73
1240,14563.04,2469.84,91418.9,83176.67,30,Non-Binary,682,2,114372.98
1241,52702.45,1673.89,79414.86,131090.79,19,Male,620,4,95776.79
1242,517.67,2186.87,44373.71,79900.92,45,Male,487,2,64776.74
1243,32749.11,975.5,99672.76,77857.82,36,Female,662,1,80163.03
1244,23598.01,2375.39,32618.05,138585.73,80,Female,576,3,121176.33
1245,27793.12,2121.59,164483.91,99128.23,32,Male,566,4,72450.82
1246,22143.24,2414.79,87319.28,90184.17,27,Non-Binary,735,3,113010.21
1247,35487.94,725.86,50069.03,102712.22,68,Female,567,4,68532.45
1248,12693.1,2527.32,65835.36,93913.0,32,Male,739,4,136139.55
1249,35561.15,2148.34,55016.82,75695.35,71,Male,850,5,84282.81
1250,5059.18,2181.64,64627.2,68863.73,22,Non-Binary,673,3,90869.38
1251,27672.43,1238.53,19068.58,141271.01,47,Non-Binary,604,2,150693.94
1252,45766.03,1881.62,74185.52,97578.06,25,Non-Binary,637,0,95240.79
1253,18257.98,1605.34,25320.72,83906.22,19,Female,704,1,130198.8
1254,9909.07,1580.69,36271.97,103762.17,54,Non-Binary,559,5,92812.28
1255,15599.4,903.71,75666.53,76315.05,24,Non-Binary,531,3,53551.38
1256,37344.94,2561.29,32169.37,94657.67,48,Male,719,5,91690.58
1257,22302.06,2207.81,80450.08,69724.21,50,Female,631,0,85619.11
1258,90.18,1965.91,159035.41,73271.63,43,Female,745,2,142105.07
1259,15653.78,1907.55,90181.7,115718.49,57,Female,668,3,140600.2
1260,20976.76,2604.2,74231.25,58890.05,57,Non-Binary,661,2,59724.33
1261,45106.44,1800.25,121474.82,116108.68,37,Non-Binary,556,0,99145.49
1262,13986.0,1357.12,30870.42,39979.49,35,Female,520,2,24954.09
1263,42324.47,1230.66,91501.09,99226.08,44,Non-Binary,750,1,125701.77
1264,31263.04,1919.46,511.87,89879.55,35,Non-Binary,850,2,140680.46
1265,33971.97,2054.49,55874.78,69206.55,44,Non-Binary,704,3,54351.7
1266,19385.1,1881.75,20761.82,77980.0,26,Non-Binary,809,3,113877.01
1267,668.76,1483.72,64590.23,66883.72,75,Female,626,2,94193.8
1268,30428.7,1493.47,92696.98,97427.0,32,Female,744,5,113580.92
1269,4227.51,1909.8,26983.91,30447.63,21,Female,511,5,21123.99
1270,20315.69,2354.44,76800.8,50458.47,60,Male,697,2,52218.95
1271,24450.14,2124.7,21032.02,70301.82,51,Non-Binary,652,4,61625.13
1272,7380.69,2476.43,37555.56,46295.59,23,Male,790,5,72806.54
1273,13407.75,2331.8,181136.76,107708.42,76,Female,592,4,105136.81
1274,8383.12,2110.6,6682.38,43354.1,18,Male,562,3,34983.89
1275,16637.23,2236.27,64779.93,41994.82,59,Non-Binary,568,1,33361.89
1276,7849.34,1579.16,45183.56,76012.36,65,Non-Binary,621,0,119347.43
1277,20918.58,2437.21,190618.1,96179.87,66,Female,723,0,173648.82
1278,43888.1,2039.34,0.0,92561.04,27,Male,684,4,71364.07
1279,43272.96,1532.44,42066.0,88536.15,56,Female,684,0,94806.83
1280,4904.91,1830.1,90945.06,86974.75,74,Male,712,1,165990.1
1281,39818.46,2646.59,28028.29,83252.93,19,Non-Binary,562,0,62072.49
1282,50208.2,2475.85,100181.34,103627.58,48,Non-Binary,632,0,96738.52
1283,4499.94,2730.12,80790.03,80923.79,19,Male,669,4,107674.34
1284,1161.3,1771.81,101236.19,74143.3,74,Male,528,4,63534.16
1285,11052.51,1810.55,40517.72,72156.52,78,Non-Binary,713,2,110120.81
1286,1086.13,1794.82,87065.18,69583.82,46,Male,752,2,135102.38
1287,19692.38,1785.09,41479.59,58748.06,26,Female,629,0,70087.79
1288,4285.55,2479.43,66526.47,62206.5,41,Non-Binary,602,0,95411.71
1289,41008.23,1595.14,88878.25,100124.58,72,Female,629,5,74261.4
1290,14046.59,2487.83,53129.48,76079.1,75,Non-Binary,511,4,49975.79
1291,11638.38,2267.09,39330.55,36093.85,45,Female,712,2,43967.07
1292,36796.25,1930.84,44647.26,88653.69,42,Non-Binary,491,1,48623.81
1293,24560.49,1712.77,65113.16,89626.64,78,Non-Binary,617,5,78754.03
1294,27719.08,2200.43,62122.7,74301.99,68,Non-Binary,548,3,44110.13
1295,12400.09,2207.88,10553.6,113193.85,28,Non-Binary,598,5,114685.1
1296,11384.16,1814.8,83197.18,112585.83,67,Non-Binary,591,0,160634.81
1297,41301.18,2009.4,95449.67,88906.37,25,Male,604,1,71044.95
1298,48862.05,2670.87,177247.74,128222.7,74,Non-Binary,513,0,92203.09
1299,7066.95,1402.04,0.0,76380.42,57,Non-Binary,647,0,131191.67
1300,28688.27,1166.89,22234.48,65145.91,65,Male,744,1,79465.36
1301,4075.06,1634.33,42293.68,52085.7,73,Non-Binary,635,0,87728.68
1302,32109.55,2203.4,45628.32,93745.06,32,Non-Binary,641,0,114642.69
1303,11524.22,1773.57,77749.65,91683.26,39,Non-Binary,620,4,97939.93
1304,11422.94,1827.45,22395.47,104800.5,51,Male,627,1,149896.63
1305,6980.2,2111.53,36541.79,48569.0,28,Non-Binary,674,2,67873.16
1306,11592.47,2095.77,48593.31,48561.7,71,Non-Binary,496,4,27666.61
1307,15389.73,2489.99,20058.01,52750.16,39,Female,557,0,52372.94
1308,4941.28,1536.72,34777.53,62908.09,25,Male,483,0,57861.49
1309,166.04,2370.14,22031.47,58252.21,37,Female,850,3,121980.96
1310,10670.49,2486.85,78508.71,101298.06,18,Non-Binary,581,5,97235.26
1311,1493.23,1820.64,118717.33,76378.15,74,Non-Binary,630,2,107834.31
1312,45793.49,2004.82,53685.84,101519.05,72,Female,644,1,94106.03
1313,2704.4,2046.81,89402.07,63227.5,35,Female,498,1,58828.49
1314,9037.12,1057.27,55520.73,112492.45,38,Female,598,3,117713.45
1315,1102.1,1826.64,17793.89,20000.0,28,Female,641,3,24605.14
1316,4872.06,2434.4,7531.21,51152.27,51,Male,740,0,111072.73
1317,24260.25,2461.98,57417.84,55925.12,50,Male,687,3,46789.8
1318,10526.97,3162.74,35343.23,87234.33,79,Non-Binary,683,1,144224.01
1319,30048.45,2780.18,78682.76,66780.15,25,Female,678,1,68161.51
1320,4104.47,2402.3,16579.06,60693.2,55,Non-Binary,588,3,62227.1
1321,7912.4,2395.96,20597.8,20000.0,60,Male,551,0,16549.56
1322,33122.93,2626.71,5579.09,77285.08,29,Male,663,0,87441.91
1323,3555.34,1999.53,83276.08,83972.61,20,Female,596,4,90886.18
1324,25245.87,1402.81,55616.04,127057.49,38,Non-Binary,801,1,250401.54
1325,10584.98,1130.64,0.0,79883.79,28,Non-Binary,657,2,107955.15
1326,57129.46,1672.31,119032.47,115988.87,47,Non-Binary,585,5,64050.28
1327,22939.02,1171.91,91173.66,84285.69,64,Non-Binary,657,2,95567.38
1328,8098.01,2490.65,77975.4,92699.04,79,Male,591,0,134285.05
1329,14217.35,1985.53,41474.84,113272.57,30,Non-Binary,701,2,173328.84
1330,19432.53,2248.88,66052.25,88323.9,35,Female,480,4,47347.31
1331,33586.19,1454.47,38329.62,117939.07,70,Female,515,2,79138.61
1332,28985.48,2303.27,55684.83,118153.56,40,Female,580,4,95329.05
1333,24537.59,2935.11,25453.5,89935.35,18,Female,658,1,114934.07
1334,4516.3,2062.85,54224.89,64707.04,45,Female,548,1,73279.57
1335,32911.85,1163.94,195611.84,116050.13,23,Male,581,1,114685.87
1336,17405.0,2578.53,44430.29,55486.12,64,Non-Binary,728,2,71122.27
1337,14578.39,2039.32,53687.78,94369.53,55,Non-Binary,634,1,130828.71
1338,20265.07,2064.54,54150.22,58145.48,53,Female,617,2,52399.42
1339,52170.37,1697.08,0.0,109164.4,72,Male,657,2,88787.08
1340,3449.79,1745.32,807.43,29491.52,60,Male,718,2,47500.33
1341,15917.99,1867.43,125425.5,89142.94,50,Male,576,1,99213.39
1342,19744.81,944.27,55669.34,57135.7,77,Female,716,2,67875.29
1343,2300.91,2264.97,52213.71,63355.62,60,Male,650,1,104903.16
1344,4548.21,1682.06,40569.08,50365.52,67,Female,689,5,68051.34
1345,13021.34,1921.43,34432.05,49972.42,52,Male,608,3,43454.78
1346,23354.96,2108.38,69574.81,102022.59,78,Female,710,2,140743.95
1347,36374.34,1614.65,62440.78,79935.27,43,Non-Binary,636,4,55885.3
1348,39330.16,2657.59,137566.23,89650.85,45,Male,540,3,46112.45
1349,53833.91,3154.72,61828.86,120394.08,38,Male,539,1,78093.76
1350,5820.97,2399.97,77770.59,78640.11,70,Male,714,4,115107.32
1351,30347.19,1810.54,41733.68,74753.21,59,Non-Binary,850,5,93253.49
1352,33018.45,3526.17,29614.23,74313.77,47,Non-Binary,542,1,49059.37
1353,12303.39,1127.57,38819.29,26100.02,62,Non-Binary,482,3,9587.73
1354,11408.47,1490.14,31203.63,51821.31,51,Non-Binary,850,3,84867.43
1355,6345.13,2605.28,44514.73,80770.71,36,Non-Binary,670,2,120163.61
1356,36996.38,2375.33,0.0,104638.41,71,Non-Binary,529,2,67593.19
1357,21194.24,2540.14,26348.54,48760.84,67,Non-Binary,657,4,37576.37
1358,11791.1,2559.92,30181.26,51431.58,18,Female,554,5,38444.28
1359,5678.07,2060.57,81925.11,66063.22,43,Non-Binary,535,2,61922.31
1360,34276.92,2121.0,122505.88,93252.66,71,Female,623,0,103905.18
1361,19747.63,1270.05,36323.69,66603.02,64,Non-Binary,681,4,68162.25
1362,19124.95,1649.38,52712.27,81699.45,40,Female,712,1,126560.24
1363,36846.77,2889.0,167280.62,121168.16,25,Male,503,4,65356.98
1364,5864.51,2749.83,5996.56,48602.82,37,Non-Binary,629,1,69026.45
1365,1788.64,2580.7,183046.19,92318.83,62,Non-Binary,559,2,102315.6
1366,9583.92,1316.86,13583.29,88606.18,21,Male,733,3,130645.53
1367,35882.94,1876.89,0.0,90012.47,38,Non-Binary,391,4,18807.69
1368,1358.68,1454.56,34893.69,48887.03,49,Non-Binary,437,0,35516.66
1369,27612.73,1897.55,37563.23,86611.94,79,Female,468,3,37845.52
1370,1657.19,2397.23,101344.18,89302.64,63,Non-Binary,587,3,96043.5
1371,34174.78,1919.58,50080.04,70875.3,33,Male,504,1,36754.39
1372,11295.87,1954.9,61691.95,77339.48,51,Female,699,0,143735.23
1373,4749.34,2035.84,31509.04,30531.63,47,Non-Binary,740,4,43314.51
1374,3134.37,1742.13,42117.71,65082.62,35,Female,728,2,115696.89
1375,24071.68,1774.16,43906.52,81834.0,74,Female,677,1,106902.85
1376,22007.43,1223.86,58888.38,45081.79,28,Female,564,1,29905.0
1377,10057.55,2144.95,57301.54,65067.15,45,Non-Binary,547,5,51879.2
1378,18434.95,2146.3,79112.81,57974.57,25,Female,734,5,65521.27
1379,37062.58,1549.43,116450.6,123792.69,29,Non-Binary,667,1,156256.66
1380,32361.38,2292.69,32436.1,99773.21,21,Male,720,3,108104.58
1381,10464.51,1224.4,36586.99,84925.13,20,Female,762,4,131348.75
1382,23917.57,2384.92,47695.4,75508.08,24,Non-Binary,730,5,84702.76
1383,24476.36,1681.72,53926.06,101311.18,57,Male,566,5,78036.48
1384,1191.96,2880.8,11975.1,33704.47,51,Non-Binary,818,3,64303.9
1385,24352.05,1921.09,85302.3,95989.42,23,Non-Binary,662,3,99016.22
1386,20941.85,2239.85,74589.63,87346.94,30,Male,637,2,97652.06
1387,36424.28,2364.31,54798.7,129421.12,46,Female,763,4,164402.0
1388,9393.14,1860.04,58841.67,56548.25,41,Non-Binary,821,2,107205.38
1389,12380.69,2196.98,108560.51,77970.49,66,Female,667,0,131299.17
1390,7665.84,2325.39,69707.14,55118.06,19,Female,518,2,45140.14
1391,26346.21,3046.53,26269.39,66747.73,35,Non-Binary,619,5,49209.53
1392,748.8,1403.27,64280.84,82859.79,35,Female,614,2,112507.0
1393,19390.8,1794.74,56094.43,56072.77,56,Non-Binary,368,1,12245.22
1394,22697.21,2271.66,35216.79,63381.19,28,Male,777,0,105853.25
1395,28337.84,1948.62,71544.36,115978.15,25,Male,661,5,120800.55
1396,67300.17,1513.06,91900.42,160830.26,36,Female,790,0,249981.54
1397,35272.33,1583.29,70450.99,115157.72,23,Non-Binary,577,2,96560.02
1398,22199.39,2020.28,28032.46,50512.8,49,Male,513,0,32895.55
1399,42082.54,986.85,48016.79,86042.04,45,Non-Binary,739,1,94737.77
1400,33570.14,1190.19,103727.61,81712.38,45,Non-Binary,708,4,74997.5
1401,15503.59,2210.24,128085.12,82780.78,21,Female,576,3,70898.12
1402,17905.78,2988.49,33318.71,50543.31,78,Male,745,1,71298.94
1403,30464.21,2349.92,91454.56,75572.8,63,Male,736,5,75094.17
1404,3297.47,1821.32,81367.55,97702.15,62,Female,829,2,217920.41
1405,42924.18,2112.7,56819.64,101112.18,70,Male,607,0,97439.16
1406,21086.62,3174.87,52148.42,50846.23,18,Non-Binary,416,2,15063.98
1407,41457.03,2487.9,17486.49,83310.08,42,Non-Binary,575,1,56502.29
1408,328.35,2694.08,7375.6,30306.0,43,Female,676,4,43037.02
1409,32795.02,2134.34,53905.41,72923.02,49,Female,574,4,41981.65
1410,22018.61,2559.71,71645.81,84262.6,28,Female,729,2,116521.24
1411,197.29,1808.63,124419.74,114585.71,62,Male,329,3,12665.92
1412,48179.02,2787.18,54607.28,98924.19,78,Male,715,2,91895.77
1413,1491.72,3085.35,73800.79,55341.06,57,Non-Binary,542,5,49756.82
1414,9841.34,999.08,30619.37,75836.09,59,Female,603,4,76350.08
1415,4037.5,2790.45,25789.42,38712.68,72,Female,654,1,60259.34
1416,37508.34,1096.54,82578.11,78655.54,48,Non-Binary,693,2,70564.53
1417,18529.58,2294.61,59979.75,39212.01,75,Non-Binary,699,2,36010.81
1418,33611.22,1385.51,143255.04,91689.45,54,Female,733,1,123453.98
1419,8578.71,1759.63,39185.13,122718.15,71,Non-Binary,617,2,157886.07
1420,10416.77,1579.65,77742.5,51170.37,36,Non-Binary,754,0,100921.24
1421,51375.27,1624.66,53700.85,103395.42,53,Male,747,1,114152.22
1422,29467.3,1716.31,43162.22,61600.62,62,Non-Binary,600,3,36807.81
1423,13743.25,1666.11,15919.65,51001.82,54,Male,482,0,36987.87
1424,16423.52,2072.02,17570.14,37773.72,47,Non-Binary,618,4,25923.55
1425,31183.93,1990.59,41024.73,67975.05,71,Male,768,3,65743.21
1426,40985.3,2538.32,50425.17,91289.81,65,Female,633,3,63960.47
1427,20521.71,2714.65,75098.99,78173.28,68,Non-Binary,700,2,100628.65
1428,4365.17,1495.48,37341.09,22714.4,75,Male,632,4,23260.39
1429,18778.23,2415.26,112313.14,99199.08,64,Female,614,2,110191.45
1430,35919.66,1813.59,88969.97,105131.16,74,Non-Binary,572,3,71879.64
1431,2379.83,2481.26,10838.01,47596.61,27,Male,677,4,65087.57
1432,29902.0,1843.03,39201.99,61977.7,61,Non-Binary,759,0,80307.1
1433,45915.24,1819.2,67417.33,104832.12,67,Male,352,2,13368.88
1434,18020.78,1502.92,23153.29,69039.85,32,Female,430,3,25324.14
1435,11795.79,2067.71,112199.44,73600.71,31,Non-Binary,522,3,52388.23
1436,10510.13,2033.05,58326.43,70111.83,35,Non-Binary,719,0,136217.32
1437,13461.19,1526.63,23845.88,56112.8,49,Non-Binary,658,2,66629.94
1438,7743.23,2927.06,30679.02,29432.46,52,Male,488,4,15569.11
1439,29144.62,2053.69,136955.43,100446.2,63,Female,684,2,119476.01
1440,15782.64,1923.01,37014.06,78423.2,51,Female,796,4,118630.21
1441,31664.08,2455.02,3464.08,71340.77,42,Non-Binary,636,3,50902.16
1442,25416.31,1850.29,83772.58,85043.02,77,Male,639,0,110255.76
1443,42330.74,2077.1,42710.91,100100.3,60,Non-Binary,660,0,113439.24
1444,11370.53,1574.36,26687.08,55486.11,56,Male,596,0,71226.94
1445,15148.18,2246.21,26983.16,44261.29,53,Non-Binary,786,2,61741.69
1446,8153.51,2263.1,29624.85,26667.3,54,Non-Binary,599,0,30194.81
1447,7280.35,2139.16,92517.01,79947.82,68,Female,377,3,21364.26
1448,25878.98,1640.71,41880.57,69380.87,69,Non-Binary,678,5,62785.63
1449,34197.67,2366.38,82425.5,93458.41,44,Non-Binary,539,2,61803.95
1450,2034.28,1937.59,87209.75,87468.3,76,Female,632,0,154713.29
1451,18399.43,2595.91,72735.4,69722.19,70,Non-Binary,624,4,63491.25
1452,18211.98,2785.01,58744.39,81534.39,55,Male,652,1,109421.51
1453,14349.5,1448.82,0.0,90592.24,79,Non-Binary,519,0,91075.61
1454,3791.38,1496.45,89135.26,56872.3,26,Male,819,1,135240.7
1455,16047.49,2217.29,49264.53,67695.27,70,Male,719,1,106235.28
1456,25237.87,1465.51,76382.7,103431.55,39,Non-Binary,720,4,125394.62
1457,194.42,1720.38,19833.26,79683.58,68,Female,523,3,67681.41
1458,16735.17,2987.7,0.0,61480.46,49,Female,700,0,97626.68
1459,10002.24,1252.35,0.0,63498.6,31,Female,570,1,70907.2
1460,9487.08,2580.76,28099.83,69734.14,46,Male,850,5,126519.11
1461,38649.08,2464.89,106751.39,89208.29,78,Non-Binary,608,1,76446.18
1462,17473.28,948.07,150865.55,102765.28,76,Non-Binary,585,4,92813.39
1463,4094.59,2058.8,62727.0,97987.71,71,Non-Binary,592,4,104682.34
1464,4154.97,2957.71,77975.08,60478.67,42,Male,593,4,63010.94
1465,20535.82,1836.7,130609.89,110468.34,67,Non-Binary,605,4,104730.72
1466,39052.56,1798.71,74199.39,86096.56,24,Male,845,1,125865.3
1467,16091.36,1816.65,24845.21,42235.45,47,Female,755,0,64885.82
1468,7352.97,2974.98,66850.04,73825.98,74,Non-Binary,595,1,96265.15
1469,22326.28,2254.8,47655.98,119955.53,71,Non-Binary,529,5,85363.63
1470,7067.07,1928.75,65869.75,108461.6,46,Non-Binary,723,4,163761.49
1471,1580.7,2162.38,50622.45,67484.75,70,Male,779,5,120532.56
1472,34495.19,2334.99,54289.29,70328.22,51,Male,654,5,48433.89
